id,mask,img,coverage,coverage_strata
7cbfebdf9d,./drive/My Drive/tgs/train/masks/7cbfebdf9d.png,./drive/My Drive/tgs/train/images/7cbfebdf9d.png,0.4285854328007058,4
7ce6463bc8,./drive/My Drive/tgs/train/masks/7ce6463bc8.png,./drive/My Drive/tgs/train/images/7ce6463bc8.png,0.0,0
7d48474434,./drive/My Drive/tgs/train/masks/7d48474434.png,./drive/My Drive/tgs/train/images/7d48474434.png,0.9983334967160082,9
7d87ab4aa8,./drive/My Drive/tgs/train/masks/7d87ab4aa8.png,./drive/My Drive/tgs/train/images/7d87ab4aa8.png,0.0,0
7d8b219e1c,./drive/My Drive/tgs/train/masks/7d8b219e1c.png,./drive/My Drive/tgs/train/images/7d8b219e1c.png,0.6523870208803059,6
7d8e29261b,./drive/My Drive/tgs/train/masks/7d8e29261b.png,./drive/My Drive/tgs/train/images/7d8e29261b.png,0.017253210469561808,0
7d9f0dacd0,./drive/My Drive/tgs/train/masks/7d9f0dacd0.png,./drive/My Drive/tgs/train/images/7d9f0dacd0.png,0.48005097539456915,4
7db7a5fb8f,./drive/My Drive/tgs/train/masks/7db7a5fb8f.png,./drive/My Drive/tgs/train/images/7db7a5fb8f.png,0.0,0
7db9b53d89,./drive/My Drive/tgs/train/masks/7db9b53d89.png,./drive/My Drive/tgs/train/images/7db9b53d89.png,0.98725615135771,9
7d963e0f5d,./drive/My Drive/tgs/train/masks/7d963e0f5d.png,./drive/My Drive/tgs/train/images/7d963e0f5d.png,0.4623076169003039,4
7dfdf6eeb8,./drive/My Drive/tgs/train/masks/7dfdf6eeb8.png,./drive/My Drive/tgs/train/images/7dfdf6eeb8.png,0.0,0
7e138bf911,./drive/My Drive/tgs/train/masks/7e138bf911.png,./drive/My Drive/tgs/train/images/7e138bf911.png,0.5770022546809136,5
7e26f45eb9,./drive/My Drive/tgs/train/masks/7e26f45eb9.png,./drive/My Drive/tgs/train/images/7e26f45eb9.png,0.0,0
7de09d894b,./drive/My Drive/tgs/train/masks/7de09d894b.png,./drive/My Drive/tgs/train/images/7de09d894b.png,0.8157043427114988,8
7df431274e,./drive/My Drive/tgs/train/masks/7df431274e.png,./drive/My Drive/tgs/train/images/7df431274e.png,0.0,0
7deaf30c4a,./drive/My Drive/tgs/train/masks/7deaf30c4a.png,./drive/My Drive/tgs/train/images/7deaf30c4a.png,0.5742574257425742,5
7df36788a9,./drive/My Drive/tgs/train/masks/7df36788a9.png,./drive/My Drive/tgs/train/images/7df36788a9.png,0.0,0
7de95e0115,./drive/My Drive/tgs/train/masks/7de95e0115.png,./drive/My Drive/tgs/train/images/7de95e0115.png,0.002058621703754534,0
7e40cdf1f3,./drive/My Drive/tgs/train/masks/7e40cdf1f3.png,./drive/My Drive/tgs/train/images/7e40cdf1f3.png,0.9775512204685816,9
7e58c5a1f6,./drive/My Drive/tgs/train/masks/7e58c5a1f6.png,./drive/My Drive/tgs/train/images/7e58c5a1f6.png,0.001960592098813842,0
7e5a6e5013,./drive/My Drive/tgs/train/masks/7e5a6e5013.png,./drive/My Drive/tgs/train/images/7e5a6e5013.png,0.0,0
7e5cdca0b7,./drive/My Drive/tgs/train/masks/7e5cdca0b7.png,./drive/My Drive/tgs/train/images/7e5cdca0b7.png,0.19488285462209587,1
7e92ab6fe8,./drive/My Drive/tgs/train/masks/7e92ab6fe8.png,./drive/My Drive/tgs/train/images/7e92ab6fe8.png,0.0,0
7e9e46174c,./drive/My Drive/tgs/train/masks/7e9e46174c.png,./drive/My Drive/tgs/train/images/7e9e46174c.png,0.5127928634447603,5
7eb42fe5ec,./drive/My Drive/tgs/train/masks/7eb42fe5ec.png,./drive/My Drive/tgs/train/images/7eb42fe5ec.png,0.0,0
7e737a6cc6,./drive/My Drive/tgs/train/masks/7e737a6cc6.png,./drive/My Drive/tgs/train/images/7e737a6cc6.png,0.09018723654543673,0
7e68df3981,./drive/My Drive/tgs/train/masks/7e68df3981.png,./drive/My Drive/tgs/train/images/7e68df3981.png,0.41309675522007644,4
7e67ef84e1,./drive/My Drive/tgs/train/masks/7e67ef84e1.png,./drive/My Drive/tgs/train/images/7e67ef84e1.png,0.0,0
7e78a47cee,./drive/My Drive/tgs/train/masks/7e78a47cee.png,./drive/My Drive/tgs/train/images/7e78a47cee.png,0.734143711400843,7
7e7276d088,./drive/My Drive/tgs/train/masks/7e7276d088.png,./drive/My Drive/tgs/train/images/7e7276d088.png,0.736398392314479,7
7ec58d0743,./drive/My Drive/tgs/train/masks/7ec58d0743.png,./drive/My Drive/tgs/train/images/7ec58d0743.png,0.0,0
7ebd3f0cdd,./drive/My Drive/tgs/train/masks/7ebd3f0cdd.png,./drive/My Drive/tgs/train/images/7ebd3f0cdd.png,0.0,0
7ec64d2b8e,./drive/My Drive/tgs/train/masks/7ec64d2b8e.png,./drive/My Drive/tgs/train/images/7ec64d2b8e.png,0.0,0
7ec803b58a,./drive/My Drive/tgs/train/masks/7ec803b58a.png,./drive/My Drive/tgs/train/images/7ec803b58a.png,0.5697480639153024,5
7ec839af45,./drive/My Drive/tgs/train/masks/7ec839af45.png,./drive/My Drive/tgs/train/images/7ec839af45.png,0.0,0
7f0e67d5ec,./drive/My Drive/tgs/train/masks/7f0e67d5ec.png,./drive/My Drive/tgs/train/images/7f0e67d5ec.png,0.36368983432996765,3
7f0ee9c30a,./drive/My Drive/tgs/train/masks/7f0ee9c30a.png,./drive/My Drive/tgs/train/images/7f0ee9c30a.png,0.9802960494069209,9
7ed0489985,./drive/My Drive/tgs/train/masks/7ed0489985.png,./drive/My Drive/tgs/train/images/7ed0489985.png,0.25987648269777475,2
7f1d5f223c,./drive/My Drive/tgs/train/masks/7f1d5f223c.png,./drive/My Drive/tgs/train/images/7f1d5f223c.png,0.001176355259288305,0
7ec97427ca,./drive/My Drive/tgs/train/masks/7ec97427ca.png,./drive/My Drive/tgs/train/images/7ec97427ca.png,0.0,0
7f2642a14a,./drive/My Drive/tgs/train/masks/7f2642a14a.png,./drive/My Drive/tgs/train/images/7f2642a14a.png,0.1646897363003627,1
7ede03dede,./drive/My Drive/tgs/train/masks/7ede03dede.png,./drive/My Drive/tgs/train/images/7ede03dede.png,0.6791491030291148,6
7f0825a2f0,./drive/My Drive/tgs/train/masks/7f0825a2f0.png,./drive/My Drive/tgs/train/images/7f0825a2f0.png,0.45544554455445546,4
7f0bdb5e31,./drive/My Drive/tgs/train/masks/7f0bdb5e31.png,./drive/My Drive/tgs/train/images/7f0bdb5e31.png,0.5085775904323105,5
7ed79f8f56,./drive/My Drive/tgs/train/masks/7ed79f8f56.png,./drive/My Drive/tgs/train/images/7ed79f8f56.png,0.9676502303695717,9
7f01757d4c,./drive/My Drive/tgs/train/masks/7f01757d4c.png,./drive/My Drive/tgs/train/images/7f01757d4c.png,0.2847760023527105,2
7f2694ca3f,./drive/My Drive/tgs/train/masks/7f2694ca3f.png,./drive/My Drive/tgs/train/images/7f2694ca3f.png,0.590236251347907,5
7f3e8a8526,./drive/My Drive/tgs/train/masks/7f3e8a8526.png,./drive/My Drive/tgs/train/images/7f3e8a8526.png,0.0,0
7f5914b74a,./drive/My Drive/tgs/train/masks/7f5914b74a.png,./drive/My Drive/tgs/train/images/7f5914b74a.png,0.0,0
7f30236ca4,./drive/My Drive/tgs/train/masks/7f30236ca4.png,./drive/My Drive/tgs/train/images/7f30236ca4.png,0.0,0
7f826d312e,./drive/My Drive/tgs/train/masks/7f826d312e.png,./drive/My Drive/tgs/train/images/7f826d312e.png,0.2998725615135771,2
7f5a72fa2c,./drive/My Drive/tgs/train/masks/7f5a72fa2c.png,./drive/My Drive/tgs/train/images/7f5a72fa2c.png,0.008528575629840211,0
7f99abfc11,./drive/My Drive/tgs/train/masks/7f99abfc11.png,./drive/My Drive/tgs/train/images/7f99abfc11.png,0.7747279678462896,7
7f9f13c0d0,./drive/My Drive/tgs/train/masks/7f9f13c0d0.png,./drive/My Drive/tgs/train/images/7f9f13c0d0.png,0.8762866385648466,8
800daf6ac1,./drive/My Drive/tgs/train/masks/800daf6ac1.png,./drive/My Drive/tgs/train/images/800daf6ac1.png,0.5798451132241937,5
7fc1ce1cb4,./drive/My Drive/tgs/train/masks/7fc1ce1cb4.png,./drive/My Drive/tgs/train/images/7fc1ce1cb4.png,0.33986864032937947,3
7fadb8efe8,./drive/My Drive/tgs/train/masks/7fadb8efe8.png,./drive/My Drive/tgs/train/images/7fadb8efe8.png,0.5730810704832859,5
7fd5baaee8,./drive/My Drive/tgs/train/masks/7fd5baaee8.png,./drive/My Drive/tgs/train/images/7fd5baaee8.png,0.0,0
7fa6578978,./drive/My Drive/tgs/train/masks/7fa6578978.png,./drive/My Drive/tgs/train/images/7fa6578978.png,0.030781295951377317,0
7faea04242,./drive/My Drive/tgs/train/masks/7faea04242.png,./drive/My Drive/tgs/train/images/7faea04242.png,0.7527693363395745,7
8023f35b58,./drive/My Drive/tgs/train/masks/8023f35b58.png,./drive/My Drive/tgs/train/images/8023f35b58.png,0.09097147338496225,0
80363d0458,./drive/My Drive/tgs/train/masks/80363d0458.png,./drive/My Drive/tgs/train/images/80363d0458.png,0.0,0
802df9bb5e,./drive/My Drive/tgs/train/masks/802df9bb5e.png,./drive/My Drive/tgs/train/images/802df9bb5e.png,0.15635721988040388,1
8063c65b57,./drive/My Drive/tgs/train/masks/8063c65b57.png,./drive/My Drive/tgs/train/images/8063c65b57.png,0.09401039113812372,0
804fcfaf4b,./drive/My Drive/tgs/train/masks/804fcfaf4b.png,./drive/My Drive/tgs/train/images/804fcfaf4b.png,0.15645524948534456,1
80694aa70f,./drive/My Drive/tgs/train/masks/80694aa70f.png,./drive/My Drive/tgs/train/images/80694aa70f.png,0.052641897853151653,0
808cbefd71,./drive/My Drive/tgs/train/masks/808cbefd71.png,./drive/My Drive/tgs/train/images/808cbefd71.png,0.0,0
809cb34e8d,./drive/My Drive/tgs/train/masks/809cb34e8d.png,./drive/My Drive/tgs/train/images/809cb34e8d.png,0.8919713753553573,8
80a458a2b6,./drive/My Drive/tgs/train/masks/80a458a2b6.png,./drive/My Drive/tgs/train/images/80a458a2b6.png,0.49504950495049505,4
81491224d7,./drive/My Drive/tgs/train/masks/81491224d7.png,./drive/My Drive/tgs/train/images/81491224d7.png,0.0,0
809ce44053,./drive/My Drive/tgs/train/masks/809ce44053.png,./drive/My Drive/tgs/train/images/809ce44053.png,0.014704440741103813,0
8164beeaf5,./drive/My Drive/tgs/train/masks/8164beeaf5.png,./drive/My Drive/tgs/train/images/8164beeaf5.png,0.0,0
812c804456,./drive/My Drive/tgs/train/masks/812c804456.png,./drive/My Drive/tgs/train/images/812c804456.png,0.0,0
8138c79081,./drive/My Drive/tgs/train/masks/8138c79081.png,./drive/My Drive/tgs/train/images/8138c79081.png,0.0004901480247034605,0
813d6ad4ba,./drive/My Drive/tgs/train/masks/813d6ad4ba.png,./drive/My Drive/tgs/train/images/813d6ad4ba.png,0.0,0
8116fa64d4,./drive/My Drive/tgs/train/masks/8116fa64d4.png,./drive/My Drive/tgs/train/images/8116fa64d4.png,0.02636996372904617,0
811ebdcc4b,./drive/My Drive/tgs/train/masks/811ebdcc4b.png,./drive/My Drive/tgs/train/images/811ebdcc4b.png,0.042446818939319675,0
816c9d6d5d,./drive/My Drive/tgs/train/masks/816c9d6d5d.png,./drive/My Drive/tgs/train/images/816c9d6d5d.png,0.003234976963042839,0
8174aba668,./drive/My Drive/tgs/train/masks/8174aba668.png,./drive/My Drive/tgs/train/images/8174aba668.png,0.045289677482599745,0
81ab8c6bb7,./drive/My Drive/tgs/train/masks/81ab8c6bb7.png,./drive/My Drive/tgs/train/images/81ab8c6bb7.png,0.0,0
81c77c1b6c,./drive/My Drive/tgs/train/masks/81c77c1b6c.png,./drive/My Drive/tgs/train/images/81c77c1b6c.png,0.46936574845603374,4
81d37cb5fd,./drive/My Drive/tgs/train/masks/81d37cb5fd.png,./drive/My Drive/tgs/train/images/81d37cb5fd.png,0.0018625624938731497,0
81c1149163,./drive/My Drive/tgs/train/masks/81c1149163.png,./drive/My Drive/tgs/train/images/81c1149163.png,0.03382021370453877,0
81e9af5ee2,./drive/My Drive/tgs/train/masks/81e9af5ee2.png,./drive/My Drive/tgs/train/images/81e9af5ee2.png,0.07950200960690128,0
824152cf1c,./drive/My Drive/tgs/train/masks/824152cf1c.png,./drive/My Drive/tgs/train/images/824152cf1c.png,0.01823350651896873,0
8270908d6a,./drive/My Drive/tgs/train/masks/8270908d6a.png,./drive/My Drive/tgs/train/images/8270908d6a.png,0.6282717380648956,6
82a285227e,./drive/My Drive/tgs/train/masks/82a285227e.png,./drive/My Drive/tgs/train/images/82a285227e.png,0.5525928830506813,5
821e0217f0,./drive/My Drive/tgs/train/masks/821e0217f0.png,./drive/My Drive/tgs/train/images/821e0217f0.png,0.020390157827663954,0
0050766ae2,./drive/My Drive/tgs/train/masks/0050766ae2.png,./drive/My Drive/tgs/train/images/0050766ae2.png,0.0,0
005b452274,./drive/My Drive/tgs/train/masks/005b452274.png,./drive/My Drive/tgs/train/images/005b452274.png,0.0,0
003c477d7c,./drive/My Drive/tgs/train/masks/003c477d7c.png,./drive/My Drive/tgs/train/images/003c477d7c.png,0.03293794726007254,0
000e218f21,./drive/My Drive/tgs/train/masks/000e218f21.png,./drive/My Drive/tgs/train/images/000e218f21.png,0.0,0
00441f1cf2,./drive/My Drive/tgs/train/masks/00441f1cf2.png,./drive/My Drive/tgs/train/images/00441f1cf2.png,0.0,0
0061281eea,./drive/My Drive/tgs/train/masks/0061281eea.png,./drive/My Drive/tgs/train/images/0061281eea.png,0.5398490344083914,5
00950d1627,./drive/My Drive/tgs/train/masks/00950d1627.png,./drive/My Drive/tgs/train/images/00950d1627.png,0.8811881188118812,8
00a3af90ab,./drive/My Drive/tgs/train/masks/00a3af90ab.png,./drive/My Drive/tgs/train/images/00a3af90ab.png,0.00235271051857661,0
00cda0328c,./drive/My Drive/tgs/train/masks/00cda0328c.png,./drive/My Drive/tgs/train/images/00cda0328c.png,0.0,0
019afb4b4e,./drive/My Drive/tgs/train/masks/019afb4b4e.png,./drive/My Drive/tgs/train/images/019afb4b4e.png,0.21017547299284384,2
01b5362cce,./drive/My Drive/tgs/train/masks/01b5362cce.png,./drive/My Drive/tgs/train/images/01b5362cce.png,0.8822664444662288,8
008a50a2ec,./drive/My Drive/tgs/train/masks/008a50a2ec.png,./drive/My Drive/tgs/train/images/008a50a2ec.png,0.004313302617390452,0
01323211a0,./drive/My Drive/tgs/train/masks/01323211a0.png,./drive/My Drive/tgs/train/images/01323211a0.png,0.16714047642388002,1
0115703825,./drive/My Drive/tgs/train/masks/0115703825.png,./drive/My Drive/tgs/train/images/0115703825.png,0.05156357219880404,0
016fc8031c,./drive/My Drive/tgs/train/masks/016fc8031c.png,./drive/My Drive/tgs/train/images/016fc8031c.png,0.0,0
010ee525b6,./drive/My Drive/tgs/train/masks/010ee525b6.png,./drive/My Drive/tgs/train/images/010ee525b6.png,0.0,0
0108518d1e,./drive/My Drive/tgs/train/masks/0108518d1e.png,./drive/My Drive/tgs/train/images/0108518d1e.png,0.6314086854229978,6
01c033e116,./drive/My Drive/tgs/train/masks/01c033e116.png,./drive/My Drive/tgs/train/images/01c033e116.png,0.15400450936182727,1
01c2045d03,./drive/My Drive/tgs/train/masks/01c2045d03.png,./drive/My Drive/tgs/train/images/01c2045d03.png,0.0,0
020678ec1b,./drive/My Drive/tgs/train/masks/020678ec1b.png,./drive/My Drive/tgs/train/images/020678ec1b.png,0.46005293598666797,4
02117a400e,./drive/My Drive/tgs/train/masks/02117a400e.png,./drive/My Drive/tgs/train/images/02117a400e.png,0.237819821586119,2
0249c49180,./drive/My Drive/tgs/train/masks/0249c49180.png,./drive/My Drive/tgs/train/images/0249c49180.png,0.017449269679443193,0
026b509cd4,./drive/My Drive/tgs/train/masks/026b509cd4.png,./drive/My Drive/tgs/train/images/026b509cd4.png,0.0,0
020376e68e,./drive/My Drive/tgs/train/masks/020376e68e.png,./drive/My Drive/tgs/train/images/020376e68e.png,0.0,0
022b1b01be,./drive/My Drive/tgs/train/masks/022b1b01be.png,./drive/My Drive/tgs/train/images/022b1b01be.png,0.0,0
023d486fba,./drive/My Drive/tgs/train/masks/023d486fba.png,./drive/My Drive/tgs/train/images/023d486fba.png,0.0,0
0243477802,./drive/My Drive/tgs/train/masks/0243477802.png,./drive/My Drive/tgs/train/images/0243477802.png,0.0,0
021494f3aa,./drive/My Drive/tgs/train/masks/021494f3aa.png,./drive/My Drive/tgs/train/images/021494f3aa.png,0.0,0
02206b234e,./drive/My Drive/tgs/train/masks/02206b234e.png,./drive/My Drive/tgs/train/images/02206b234e.png,0.0,0
026f97575b,./drive/My Drive/tgs/train/masks/026f97575b.png,./drive/My Drive/tgs/train/images/026f97575b.png,0.0,0
0280db420c,./drive/My Drive/tgs/train/masks/0280db420c.png,./drive/My Drive/tgs/train/images/0280db420c.png,0.8043329085383786,8
0280deb8ae,./drive/My Drive/tgs/train/masks/0280deb8ae.png,./drive/My Drive/tgs/train/images/0280deb8ae.png,0.5148514851485149,5
02adf272e9,./drive/My Drive/tgs/train/masks/02adf272e9.png,./drive/My Drive/tgs/train/images/02adf272e9.png,0.4101558670718557,4
02d40993ab,./drive/My Drive/tgs/train/masks/02d40993ab.png,./drive/My Drive/tgs/train/images/02d40993ab.png,0.6406234682874228,6
029c321179,./drive/My Drive/tgs/train/masks/029c321179.png,./drive/My Drive/tgs/train/images/029c321179.png,0.10293108518772669,1
03049b14ca,./drive/My Drive/tgs/train/masks/03049b14ca.png,./drive/My Drive/tgs/train/images/03049b14ca.png,0.0,0
03c9b5ffe8,./drive/My Drive/tgs/train/masks/03c9b5ffe8.png,./drive/My Drive/tgs/train/images/03c9b5ffe8.png,0.15027938437408098,1
0401ae15d3,./drive/My Drive/tgs/train/masks/0401ae15d3.png,./drive/My Drive/tgs/train/images/0401ae15d3.png,0.0,0
04182ced8e,./drive/My Drive/tgs/train/masks/04182ced8e.png,./drive/My Drive/tgs/train/images/04182ced8e.png,0.0,0
0304e9ac37,./drive/My Drive/tgs/train/masks/0304e9ac37.png,./drive/My Drive/tgs/train/images/0304e9ac37.png,0.6082736986569944,6
0389fc6012,./drive/My Drive/tgs/train/masks/0389fc6012.png,./drive/My Drive/tgs/train/images/0389fc6012.png,0.13792765415155378,1
03be56aa9a,./drive/My Drive/tgs/train/masks/03be56aa9a.png,./drive/My Drive/tgs/train/images/03be56aa9a.png,0.0,0
03511989ac,./drive/My Drive/tgs/train/masks/03511989ac.png,./drive/My Drive/tgs/train/images/03511989ac.png,0.0,0
03a9a9f615,./drive/My Drive/tgs/train/masks/03a9a9f615.png,./drive/My Drive/tgs/train/images/03a9a9f615.png,0.18870698951083228,1
03eed26d3e,./drive/My Drive/tgs/train/masks/03eed26d3e.png,./drive/My Drive/tgs/train/images/03eed26d3e.png,0.0,0
041925f04c,./drive/My Drive/tgs/train/masks/041925f04c.png,./drive/My Drive/tgs/train/images/041925f04c.png,0.5149495147534555,5
04234be388,./drive/My Drive/tgs/train/masks/04234be388.png,./drive/My Drive/tgs/train/images/04234be388.png,0.0,0
0429d9759b,./drive/My Drive/tgs/train/masks/0429d9759b.png,./drive/My Drive/tgs/train/images/0429d9759b.png,0.5380845015194589,5
04315b9a64,./drive/My Drive/tgs/train/masks/04315b9a64.png,./drive/My Drive/tgs/train/images/04315b9a64.png,0.0,0
0497f2d447,./drive/My Drive/tgs/train/masks/0497f2d447.png,./drive/My Drive/tgs/train/images/0497f2d447.png,0.009802960494069209,0
042c3d4e03,./drive/My Drive/tgs/train/masks/042c3d4e03.png,./drive/My Drive/tgs/train/images/042c3d4e03.png,0.005391628271738065,0
04c48c9743,./drive/My Drive/tgs/train/masks/04c48c9743.png,./drive/My Drive/tgs/train/images/04c48c9743.png,0.6579747083619253,6
04cd9599a3,./drive/My Drive/tgs/train/masks/04cd9599a3.png,./drive/My Drive/tgs/train/images/04cd9599a3.png,0.6357219880403882,6
04e7e791e2,./drive/My Drive/tgs/train/masks/04e7e791e2.png,./drive/My Drive/tgs/train/images/04e7e791e2.png,0.0,0
044106f759,./drive/My Drive/tgs/train/masks/044106f759.png,./drive/My Drive/tgs/train/images/044106f759.png,0.6738555043623174,6
0473e496e2,./drive/My Drive/tgs/train/masks/0473e496e2.png,./drive/My Drive/tgs/train/images/0473e496e2.png,0.0,0
0461a2fb30,./drive/My Drive/tgs/train/masks/0461a2fb30.png,./drive/My Drive/tgs/train/images/0461a2fb30.png,0.0,0
04711cb760,./drive/My Drive/tgs/train/masks/04711cb760.png,./drive/My Drive/tgs/train/images/04711cb760.png,0.317419860797961,3
045c5516a2,./drive/My Drive/tgs/train/masks/045c5516a2.png,./drive/My Drive/tgs/train/images/045c5516a2.png,0.29722576218017843,2
05139ad3e5,./drive/My Drive/tgs/train/masks/05139ad3e5.png,./drive/My Drive/tgs/train/images/05139ad3e5.png,0.0,0
052de39787,./drive/My Drive/tgs/train/masks/052de39787.png,./drive/My Drive/tgs/train/images/052de39787.png,0.0006862072345848446,0
04f7a73f2b,./drive/My Drive/tgs/train/masks/04f7a73f2b.png,./drive/My Drive/tgs/train/images/04f7a73f2b.png,0.0,0
0530b67189,./drive/My Drive/tgs/train/masks/0530b67189.png,./drive/My Drive/tgs/train/images/0530b67189.png,0.5660229389275562,5
0532916483,./drive/My Drive/tgs/train/masks/0532916483.png,./drive/My Drive/tgs/train/images/0532916483.png,0.1091069502989903,1
053a6f6704,./drive/My Drive/tgs/train/masks/053a6f6704.png,./drive/My Drive/tgs/train/images/053a6f6704.png,0.0,0
055ec918b9,./drive/My Drive/tgs/train/masks/055ec918b9.png,./drive/My Drive/tgs/train/images/055ec918b9.png,0.508773649642192,5
05be526826,./drive/My Drive/tgs/train/masks/05be526826.png,./drive/My Drive/tgs/train/images/05be526826.png,0.9504950495049505,9
0558ee87d3,./drive/My Drive/tgs/train/masks/0558ee87d3.png,./drive/My Drive/tgs/train/images/0558ee87d3.png,0.9501029310851877,9
05be75afd9,./drive/My Drive/tgs/train/masks/05be75afd9.png,./drive/My Drive/tgs/train/images/05be75afd9.png,0.03460445054406431,0
05a61e5799,./drive/My Drive/tgs/train/masks/05a61e5799.png,./drive/My Drive/tgs/train/images/05a61e5799.png,0.5286736594451524,5
0589f557d7,./drive/My Drive/tgs/train/masks/0589f557d7.png,./drive/My Drive/tgs/train/images/0589f557d7.png,0.010195078913831977,0
056bfa0cc8,./drive/My Drive/tgs/train/masks/056bfa0cc8.png,./drive/My Drive/tgs/train/images/056bfa0cc8.png,0.0,0
057eae4f34,./drive/My Drive/tgs/train/masks/057eae4f34.png,./drive/My Drive/tgs/train/images/057eae4f34.png,0.7026762082148809,7
05b69f83bf,./drive/My Drive/tgs/train/masks/05b69f83bf.png,./drive/My Drive/tgs/train/images/05b69f83bf.png,0.0,0
05c33e6854,./drive/My Drive/tgs/train/masks/05c33e6854.png,./drive/My Drive/tgs/train/images/05c33e6854.png,0.7021860601901775,7
05d9351a35,./drive/My Drive/tgs/train/masks/05d9351a35.png,./drive/My Drive/tgs/train/images/05d9351a35.png,0.15165179884325067,1
05f09b380c,./drive/My Drive/tgs/train/masks/05f09b380c.png,./drive/My Drive/tgs/train/images/05f09b380c.png,0.6471914518184492,6
060cdfded5,./drive/My Drive/tgs/train/masks/060cdfded5.png,./drive/My Drive/tgs/train/images/060cdfded5.png,0.0,0
05c7033694,./drive/My Drive/tgs/train/masks/05c7033694.png,./drive/My Drive/tgs/train/images/05c7033694.png,0.0,0
065ce5590e,./drive/My Drive/tgs/train/masks/065ce5590e.png,./drive/My Drive/tgs/train/images/065ce5590e.png,0.0,0
066e0ce4c3,./drive/My Drive/tgs/train/masks/066e0ce4c3.png,./drive/My Drive/tgs/train/images/066e0ce4c3.png,0.7807077737476718,7
069035a9b5,./drive/My Drive/tgs/train/masks/069035a9b5.png,./drive/My Drive/tgs/train/images/069035a9b5.png,0.426624840701892,4
06a361fc57,./drive/My Drive/tgs/train/masks/06a361fc57.png,./drive/My Drive/tgs/train/images/06a361fc57.png,0.6382707577688462,6
0642bbbc5f,./drive/My Drive/tgs/train/masks/0642bbbc5f.png,./drive/My Drive/tgs/train/images/0642bbbc5f.png,0.0,0
06289f69f8,./drive/My Drive/tgs/train/masks/06289f69f8.png,./drive/My Drive/tgs/train/images/06289f69f8.png,0.49014802470346047,4
060f14fcee,./drive/My Drive/tgs/train/masks/060f14fcee.png,./drive/My Drive/tgs/train/images/060f14fcee.png,0.8636408195274973,8
06523f9719,./drive/My Drive/tgs/train/masks/06523f9719.png,./drive/My Drive/tgs/train/images/06523f9719.png,0.0,0
063cf2a23a,./drive/My Drive/tgs/train/masks/063cf2a23a.png,./drive/My Drive/tgs/train/images/063cf2a23a.png,0.0,0
06d21d76c4,./drive/My Drive/tgs/train/masks/06d21d76c4.png,./drive/My Drive/tgs/train/images/06d21d76c4.png,0.0891089108910891,0
06c2c49688,./drive/My Drive/tgs/train/masks/06c2c49688.png,./drive/My Drive/tgs/train/images/06c2c49688.png,0.0,0
06d3201dd0,./drive/My Drive/tgs/train/masks/06d3201dd0.png,./drive/My Drive/tgs/train/images/06d3201dd0.png,0.4547593373198706,4
071c81c9ad,./drive/My Drive/tgs/train/masks/071c81c9ad.png,./drive/My Drive/tgs/train/images/071c81c9ad.png,0.0,0
074673a5f1,./drive/My Drive/tgs/train/masks/074673a5f1.png,./drive/My Drive/tgs/train/images/074673a5f1.png,0.0,0
0762a99eb4,./drive/My Drive/tgs/train/masks/0762a99eb4.png,./drive/My Drive/tgs/train/images/0762a99eb4.png,0.0,0
077cb8696f,./drive/My Drive/tgs/train/masks/077cb8696f.png,./drive/My Drive/tgs/train/images/077cb8696f.png,0.0,0
07e08eee37,./drive/My Drive/tgs/train/masks/07e08eee37.png,./drive/My Drive/tgs/train/images/07e08eee37.png,0.7754141750808744,7
071d5aa17f,./drive/My Drive/tgs/train/masks/071d5aa17f.png,./drive/My Drive/tgs/train/images/071d5aa17f.png,0.0025487697284579942,0
07ac7e530f,./drive/My Drive/tgs/train/masks/07ac7e530f.png,./drive/My Drive/tgs/train/images/07ac7e530f.png,0.0006862072345848446,0
07bb074759,./drive/My Drive/tgs/train/masks/07bb074759.png,./drive/My Drive/tgs/train/images/07bb074759.png,0.0,0
07a81dccdc,./drive/My Drive/tgs/train/masks/07a81dccdc.png,./drive/My Drive/tgs/train/images/07a81dccdc.png,0.1585138711890991,1
07cbc65347,./drive/My Drive/tgs/train/masks/07cbc65347.png,./drive/My Drive/tgs/train/images/07cbc65347.png,0.0,0
078f36a006,./drive/My Drive/tgs/train/masks/078f36a006.png,./drive/My Drive/tgs/train/images/078f36a006.png,0.0,0
07fef26d18,./drive/My Drive/tgs/train/masks/07fef26d18.png,./drive/My Drive/tgs/train/images/07fef26d18.png,0.0,0
08173ef66c,./drive/My Drive/tgs/train/masks/08173ef66c.png,./drive/My Drive/tgs/train/images/08173ef66c.png,0.8950102931085188,8
0822e176b2,./drive/My Drive/tgs/train/masks/0822e176b2.png,./drive/My Drive/tgs/train/images/0822e176b2.png,0.0,0
082d2910a8,./drive/My Drive/tgs/train/masks/082d2910a8.png,./drive/My Drive/tgs/train/images/082d2910a8.png,0.008136457210077443,0
0829b44678,./drive/My Drive/tgs/train/masks/0829b44678.png,./drive/My Drive/tgs/train/images/0829b44678.png,0.4621115576904225,4
0841984941,./drive/My Drive/tgs/train/masks/0841984941.png,./drive/My Drive/tgs/train/images/0841984941.png,0.0,0
084d3ed9c8,./drive/My Drive/tgs/train/masks/084d3ed9c8.png,./drive/My Drive/tgs/train/images/084d3ed9c8.png,0.5316145475933732,5
